participant_id	sentence	wpm_sent
514021	Task has to be completed.	34.4589937973811
514021	Thank you for your support.	70.5114254624592
514021	Thanks for all the email.	74.6454341876089
514021	That was how Mansell learned passing was allowed on the oval.	60.7892801699485
514021	This is the crew.	69.7435897435898
514021	Tiger Woods is set to answer your questions.	61.054579093432
514021	We will be managing our rates and we need to plan on software.	53.7261698440208
514021	Weinke could have a big game.	54.0792540792541
514022	Anything exciting going on today?	19.7632527020072
514022	China replaced three ministers on Thursday.	23.8040319232366
514022	He is recovering from a left knee injury.	33.1670486719698
514022	I didn't understand we were borrowing them.	22.750319650809
514022	I haven't visited with Stan lately.	18.2672233820459
514022	Is that enough for this week?	24.9551810684833
514022	Mikey is invited also.	19.0229139645482
514022	Mochrie remained steady in the face of the upheaval.	20.8688672619645
514022	Our advantages have been brought into fuller play.	27.2269365158597
514022	Thanks for all you are doing.	35.2262374734285
514022	The wind was strong and gusting.	33.3102012491325
514022	Theresa - Please resend.	11.9651017864562
514022	This seems fine to me.	28.4820368971842
514022	Try and re-draft and let me know.	23.6827940912625
514022	Valerie, I should have Greeley on Monday for August.	20.7341722631545
514024	Call me if you have any questions.	116.97247706422
514024	Did you differ from me?	70.5521472392638
514024	He is already on the job and hard at work on the issues before us.	74.3801652892562
514024	He is recovering from a bruised left shoulder.	103.467666354264
514024	How are things with you?	85.0340136054422
514024	I am having problems reconciling with Theresa's invoices.	65.6178050652341
514024	I met my neighbors in the park across the street tonight.	72.6741150673489
514024	I will be out on Friday, but any other day is fine.	82.2470098105093
514024	Pressure to finish my review!	56.4935064935065
514024	Remember blackberry doesn't work so well at home.	94.0950552088334
514024	The Jets will try to control the ball and the clock against the Rams.	96.0891261459905
514024	The majority owner of Telecom is a consortium.	80.046403712297
514024	The opposition had plans to hold demonstrations on Monday afternoon.	72.5397813138946
514024	The phones should be on now.	65.2173913043478
514024	We will address tomorrow with Stan.	84.2527582748245
514025	Confirmed with Mark Taylor.	44.8567077391666
514025	Did you tell Steve?	42.3476968796434
514025	Don't bother to start him.	39.0341548855248
514025	His party also has its sights on the posts of justice minister.	71.0059171597633
514025	However, he's not worth starting on your Fantasy team.	48.1069042316258
514025	I am out of town on business.	64.053009387079
514025	I wasn't as prepared as I will be this year.	60.12464866186
514025	I'll give it to you tomorrow.	44.6440025657473
514025	Let's think out of the box.	68.1818181818182
514025	Mark, Susan said to go ahead and expense the cell phones.	58.2623509369676
514025	Need before board meeting.	61.2605537011585
514025	See you in Enron House when I get back.	47.556142668428
514025	She would hate to see us not get our expense reports paid.	54.6954813359528
514025	This is a major setback for the rookie.	52.6493418832265
514025	You are welcome in Palacios this weekend, of course.	56.079805877595
514038	David, Cindy and Mary will each report to the Office of the Chairman.	38.2201405152225
514038	ENA is not purchasing Westport's gas at this time.	34.6820809248555
514038	Has Brian had his contract yet?	60.546875
514038	I hadn't done that for a while - too busy, I guess.	38.8398806879482
514038	I just had my head in the clouds.	53.8116591928251
514038	I think Tim wants to move quickly.	33.6791971423712
514038	I'm glad you liked it.	23.3442391016005
514038	It's not looking too good is it?	64.695652173913
514038	Jane, what about this Thursday for lunch?	59.1060214259328
514038	Suggest you get facts before judging anyone.	33.1023864511162
514038	Thanks again for thinking of me.	72.5513905683192
514038	The evacuees included babies and young children.	49.2963901756839
514038	The informal costs have to disappear.	45.5524776854417
514038	This is a golden moment.	60.0260983036103
514038	We sold the UK business to AEP.	29.4490183660545
514040	Both of us are still here.	44.73759678807
514040	Doctors gave him 10 years to live at most.	28.7277701778386
514040	How can we get these answers?	37.0528109028961
514040	I got the impression that this is a message for internal use.	49.216701405231
514040	I'll talk to you on Monday.	17.1654929577465
514040	I'm glad she likes her tree.	41.8743768693918
514040	I'm optimistic, yes, but confident, no.	22.7548986240093
514040	Liverpool always had a knack of bringing people down to earth.	34.1691926150455
514040	Monitor his progress over the next few weeks.	29.4248773963442
514040	Newly-signed Tony Simmons might work as the third receiver.	34.2658019552802
514040	Once state owned, Telecom is now half owned by two American companies.	39.5201129146083
514040	Suite 2750 in Downtown Denver.	20.5023065094823
514040	Try it again and let me know.	46.1665292662819
514040	Watch for more details, coming soon.	25.1557677749956
514040	We need to bring them along slowly.	38.6918470750806
514042	Have a good weekend.	31.3725490196078
514042	I bet you it will be a strong motor all day, though.	36.2369337979094
514042	I will tell them.	25.7803614305573
514042	I'm still learning about the ovals.	33.1701153056389
514042	I'm very sorry about that mix up.	41.2887081639037
514042	If she calls me yet today, I'll let you know.	40.7779625478996
514042	Is this the conference rate?	35.7789372803748
514042	Milly is a seller.	31.4777032935004
514042	Not even in yet.	20.1068174677977
514042	Okay I'll go for a ticket.	23.9576134531214
514042	Please let me know what days you plan on taking off.	40.4564315352697
514042	Seems unusual to me.	18.0845452490393
514042	Thanks for your leadership on this issue.	31.5890850722311
514042	The Mercedes engine takes advantage of extra boost.	29.6106203424962
514042	US President Bill Clinton favours lifting the embargo.	24.0311514926757
514045	Amy will be here to cover.	67.3575129533679
514045	Are you going to join us for lunch?	45.030556449019
514045	David, Cindy and Mary will each report to the Office of the Chairman.	65.9288159885341
514045	Got your back while you pick up wine.	110.337972166998
514045	I can return earlier.	88.7323943661972
514045	I don't want to let my nanny go home if you think you need me.	107.142857142857
514045	If you have questions, please send an email to Enron.	87.9424778761062
514045	Please coordinate with him.	81.5094339622642
514045	The accord was due to have come into effect overnight.	102.159861264386
514045	The filing concerns various scheduling and balancing rules.	72.1393034825871
514045	We seem to be running in the same time slot more than anybody other.	106.374657802112
514045	What happened to the guy with the paper to sign?	104.803493449782
514045	When I do, we will eat.	65.2173913043478
514045	When things get speculative the language always gets scary.	64.3168604651163
514045	You snooze, you lose!	81.6062176165803
514048	Below is the intended version.	28.2729914395665
514048	Don't bother to start him.	38.5708987513908
514048	Eastwood dominated proceedings with his humour.	42.9812528577961
514048	Has anyone else heard anything?	32.9174409344306
514048	Have you talked to Somerholder?	36.0779749781786
514048	I don't want to even see it in kilometers.	32.7442827442827
514048	I will follow up with him as soon as the dust settles.	37.6612809485063
514048	In isolation, all of these things are trivial.	36.0078277886497
514048	Let me know if you have more questions.	42.7631578947368
514048	The best-of-seven series moves to Indianapolis, Indiana.	27.474814753143
514048	They would play Chile in Buenos Aires.	37.4691865242399
514048	US vessels will form two separate training units.	35.7533746807734
514048	We don't recommend you use him in a Fantasy league this week.	34.9770642201835
514048	We will be managing our rates and we need to plan on software.	39.9871009351822
514048	You can explain this to me next week or over the weekend.	41.3143271321575
514058	Deportivo have won nothing in their history.	30.3745038255767
514058	His status for Thursday's game against Dallas is unclear.	30.1960091824122
514058	I am monitoring email.	33.3375426190176
514058	I changed that in one prior draft.	32.5670498084291
514058	I guess the next time I'll see you is for Superbowl.	35.5920602327173
514058	I hope you went.	33.7256279641665
514058	I will call in 20 to 30 minutes.	33.7760577007652
514058	Maybe traffic will be light on Thursday.	29.9981251171802
514058	Please call me if you have any questions.	40.7655978125777
514058	Thanks for keeping your eyes out there on our stuff!	24.5979186376537
514058	There are some issues on which we agree.	45.7360647927585
514058	They may want to discuss with you.	35.4751760716459
514058	Wang was to meet with Clinton's national security advisor.	36.4818115106405
514058	We're not adversarial in this, but we want to know what's going on.	35.9812038487357
514058	You can't destroy us, and you can't stop us.	36.2115081270146
514061	I hope you feel better.	30.6973640306974
514061	I need to go to Stan's office.	36.9340746624305
514061	I was selfish in what I did.	26.4379573530569
514061	I'm in a meeting until noon.	27.4577102230939
514061	If so Whitt is done.	34.1734301580521
514061	It's going to be a tough weekend.	33.9593516851042
514061	Louis despite the return of Drew Bledsoe.	23.0347862727656
514061	Please accept my apology.	18.6404871380639
514061	Thanks for sending this.	24.5231607629428
514061	The official agency SABA said Wednesday 25 civilians had been killed.	27.3321449792038
514061	Valerie, I should have Greeley on Monday for August.	27.3043633443384
514061	We are looking at military assistance.	35.5250856964787
514061	We're not adversarial in this, but we want to know what's going on.	25.9304650712765
514061	Weather is bad here.	22.5563909774436
514061	Will follow up today.	27.5620693426665
514067	A state supreme court judge is expected to rule on the issue shortly.	50.2152080344333
514067	Construction on the complex will begin this year.	59.5262198825673
514067	He said he saw no damage to the airport.	58.49378503534
514067	I may take the opportunity to run some errands.	55.1373545801154
514067	I wonder if RBS is another institution which could move quickly.	53.8267451640034
514067	I'm not sure if they are issuing any wires at this time.	57.7170832259727
514067	It would lessen that anxiety that the officers are faced with.	51.1121628017037
514067	Mansell went on to five Indy-car triumphs.	39.9081479135323
514067	Mike is putting pressure on me.	54.7945205479452
514067	Or are you going to be tied up with dinner?	45.5026455026455
514067	She is a Baylor graduate and is very nice.	62.1838371375694
514067	Tried reaching you earlier.	47.6400529333921
514067	We probably have to discuss trade behavior and margin.	55.5222345985777
514067	We will be managing our rates and we need to plan on software.	56.8720379146919
514067	What are the units?	47.4495848161329
514068	Brian Mitchell will likely serve as Duce Staley's backup.	50.9231685527099
514068	Coal switching to NG and power guys stimulating demand.	47.6327944572748
514068	He was recognized in his field as a pioneer.	53.188274403143
514068	If we don't get it, could be trouble.	51.5799256505576
514068	Is Cassandra there today?	61.1745513866232
514068	Just told them I thought it would be impossible.	55.2200172562554
514068	More than million landmines lie unexploded in at least 62 countries.	50.4950495049505
514068	Officials said Thursday that visit would take place on May 26 to 29.	42.8931875525652
514068	The move was a further twist in the long-running dispute.	50.561797752809
514068	The only other potential office is EOTT.	42.2077922077922
514068	The reality is there is much less of an advantage than people think.	52.1739130434783
514068	We are down to 3 employees here in Denver.	50.0844678525291
514068	We are happy to give a pay rise.	51.9059205190592
514068	What is the cost issue?	49.0463215258856
514068	You just can't work without me can you?	42.0560747663551
514072	2nd since so many people are out of the office until then.	23.0685094958735
514072	Brian Mitchell will likely serve as Duce Staley's backup.	16.5886547183082
514072	France would not join a US military invasion of Haiti.	21.5576033800193
514072	Genaro, we have fixed the pricing in our system.	22.6807371239565
514072	Had a great meeting.	27.0300709539363
514072	I know you changed it.	20.9208336635233
514072	I want to compare the two.	21.3801137531693
514072	I was selfish in what I did.	16.8971586623083
514072	I'll presume it is dead until I hear otherwise.	18.9911778570948
514072	Let me know when you get this.	28.0876960287119
514072	Or are you going to be tied up with dinner?	22.2088318843075
514072	Sorry for the unfriendly greeting in the lobby.	23.3019335647
514072	The event reopens debate on the issue.	32.5110509054613
514072	Through this account cash flows to corporate.	22.8774783934926
514072	Was it a car wreck?	19.9562363238512
514074	But the Chiefs might depend on the run, so his numbers may be limited.	60.6279321544569
514074	Feel free to use Robinson if he doesn't suffer a setback.	24.0989324595709
514074	He only gained 17 yards on nine carries in the Jaguars  previous.	50.1076531610883
514074	I am in 50M if you need me.	38.4250474383302
514074	I think I have given the gaffer a decision to make.	64.3397813288478
514074	It looks like there are three new demand charges.	86.7768595041322
514074	It's not looking too good is it?	65.4843110504775
514074	Japan's first man in space was a journalist.	72.2100656455142
514074	Suggest you get facts before judging anyone.	45.5525839013027
514074	That s all I have to say.	64.2123287671233
514074	The local forecasters are showing rain for Thanksgiving here.	46.1189516129032
514074	The meeting came days after the entry into Chernomyrdin's team.	63.5761589403974
514074	This is not a good situation to be in without a contract.	78.1395348837209
514074	This time I'm more comfortable and aware of a lot more situations.	70.6701168912287
514074	We know the engine is capable.	52.2041763341067
514075	Confirmed with Mark Taylor.	59.8227474150665
514075	Emerson Fittipaldi has never had an engine this good.	62.8955696202532
514075	Foreign insurance firms can file applications to the ministry.	67.4952372312438
514075	However, Jeffers is too risky to start from a Fantasy perspective.	61.8890000769764
514075	I am out of town on business tonight.	75.9363776295536
514075	I just want to make sure we're both on the same schedule.	62.7253064167267
514075	I wanted to get all of this out of the way before my move.	82.7094474153298
514075	I will be thinking of you.	71.5596330275229
514075	I will need to get you set up in their system prior to Tuesday.	61.4596670934699
514075	Kelly,I'm gonna be early this week.	44.1176470588235
514075	The area has an Armenian population but falls within Azerbajian.	55.3035212788939
514075	Tried reaching you earlier.	47.6772616136919
514075	We cleaned him up as well as we could.	37.404642769256
514075	Where do you want to meet to walk over there?	27.661357921207
514075	Yes I like perfume.	24.5082231538213
514081	As soon as anyone does that they can get nailed.	19.8812646693359
514081	Ava, do we need to worry about this?	19.035029742234
514081	He said police in Dallas were also in favor of fences.	21.431459765467
514081	I am now officially a Blackberry addict.	20.8224882873503
514081	I haven't visited with Stan lately.	14.9691810977399
514081	If he'll sign no issues with Barclays.	15.0341235040058
514081	Is she done yet?	12.5032560562647
514081	Is this the conference rate?	29.7843204382061
514081	Last week we reported third quarter earnings.	19.5411449663458
514081	Marisa sent the invoices.	11.8287201324817
514081	Purchasing power of US households has been rising.	24.5429501627849
514081	Thursday works better for me.	31.4107771459518
514081	We need a process to deal with this.	32.0485058466869
514081	What is up with ENE?	15.3732047737846
514081	Who should I contact regarding severance?	14.5086072888479
514082	Baku's forces had for more than 24 hours been engaged in clashes.	34.3869858484327
514082	Following are my comments.	35.1707811971593
514082	I had a last minute meeting come up.	24.0333796940195
514082	I think we should put a number on the table.	32.3549237085606
514082	I will likely not be available.	35.7726704490816
514082	I wouldn't say I'm 100 percent but I'm darn close.	31.7309217832778
514082	I'm taking Wednesday off.	29.3599530240752
514082	I'm working on your other emails next.	35.1716158889317
514082	One of his accomplices secured a safe landing.	31.2960653135276
514082	The move was a further twist in the long-running dispute.	26.7051887713271
514082	The results were expected back Tuesday.	32.6496442025952
514082	They are still burning.	32.5433321542271
514082	What did Mark say?	27.8028060239413
514082	What is the status of the Pemex discussions?	27.0187288916181
514082	You can't destroy us, and you can't stop us.	29.8794635278139
514090	Any other use is expressly prohibited.	51.3608428446005
514090	Has anyone else heard anything?	50.2702702702703
514090	He is listed as questionable for this week's game.	69.3802035152636
514090	I'm still in FW.	29.8879202988792
514090	Is this the conference rate?	27.4509803921569
514090	Our numbers are correct in the system now.	88.35904628331
514090	Sorry for the delay.	102.739726027397
514090	Tax gave us the same feedback.	66.7655786350148
514090	The blasts rocked prominent commercial landmarks.	67.008547008547
514090	The filing concerns various scheduling and balancing rules.	70.4687966557181
514090	The phones should be on now.	90.7372400756144
514090	We could do it at my house.	73.9051094890511
514090	We just pulled schedules from the web.	30.309072781655
514090	We tried to copy it and it worked for us.	61.4308902484705
514090	We've pursued other options and as a result we've made some progress.	55.5853920515575
514091	Britain earlier organised an evacuation of non-Britons from Sanaa.	60.6014232152422
514091	But there have been so many changes in plans that I'm not surprised.	64.5575718644612
514091	Hence the importannce of the media bidding battle in Britain.	87.7299865968076
514091	How soon do you need it?	67.5422138836773
514091	I'm glad she likes her tree.	89.171974522293
514091	Send me your address.	107.508532423208
514091	Soldiers would be in their barracks throughout the weekend.	102.921936327955
514091	Suite 2750 in Downtown Denver.	75.7735213639234
514091	Thank you for your prompt reply.	58.332067446453
514091	Thanks, I think we have taken care of this.	75.5711775043937
514091	That is not true.	104.508196721311
514091	The accord was due to have come into effect overnight.	108.162243365048
514091	Their initial review indicates that the pricing seems low.	103.834104132478
514091	We're not adversarial in this, but we want to know what's going on.	109.016949152542
514091	You snooze, you lose!	77.7777777777778
514093	Are you on the diet with me?	68.2788051209104
514093	Chris Foster is in!	51.9480519480519
514093	He is recovering from a left knee injury.	57.0964372751538
514093	However, he is expected to play in this week's game.	56.4910374796306
514093	I bet you it will be a strong motor all day, though.	44.9438202247191
514093	I called my husband at work today just to tell him I loved him.	53.7198891494351
514093	I will add this to the folder and let you know when we get into it.	70.9495234733498
514093	Let me know if you have more questions.	82.1773485513608
514093	Officials said Thursday that visit would take place on May 26 to 29.	39.6289641105337
514093	Thank you again for the evening.	61.8257929479955
514093	The Mercedes drivers ae likely to break the track records.	54.7225228010512
514093	The best-of-seven series moves to Indianapolis, Indiana.	44.9708893796426
514093	The exercises will be staged in the West and Mid-Pacific region.	41.6938110749186
514093	The four-city tour continues Friday in Kansas City, Missouri.	37.3967693346491
514093	The phones should be on now.	70.0696929741948
514095	Here's the new one.	42.7767354596623
514095	I don't want to let my nanny go home if you think you need me.	36.3234516888483
514095	I sent it to her.	64.5773979107312
514095	I think those are the right dates.	47.1839944489418
514095	I'll talk to you on Monday.	34.2567138930006
514095	I'm looking forward to the long weekend!	37.6175548589342
514095	In a meeting with your guys now.	52.856159669649
514095	On appeal they were finally placed in Division Two.	40.0590614367336
514095	Penske wouldn't come here without a good idea it would hold up.	46.1482114515932
514095	Some members of the council refuse to recognize the progress.	38.6789960369881
514095	The city plays host to a visit by US president Bill Clinton.	25.2217591108261
514095	This year I can walk and it's so much better.	40.5527185340943
514095	We need to talk about this month.	54.3956043956044
514095	We sold the UK business to AEP.	27.336860670194
514095	Whether that package is training or material has yet to be determined.	47.6082520970302
514097	1.5 million visitors will flood Atlanta each day of the Olympics.	33.1844288449266
514097	And if he's not, then he doesn't play.	24.8935473304946
514097	Are you getting all the information you need?	38.8237831619815
514097	Check with Vince Strohmeyer.	26.3157894736842
514097	Did you talk to Ava this morning?	39.5425470052336
514097	Don't know how that happened.	36.9269949066214
514097	Don't use him this week.	35.3591160220994
514097	He only gained 17 yards on nine carries in the Jaguars  previous.	31.5685629727063
514097	He recently also demanded the resignation of six ministers.	30.0178071737471
514097	I got the impression that this is a message for internal use.	37.7864959735701
514097	I just finished faxing everything.	35.6394129979036
514097	Seems unusual to me.	39.7005049625631
514097	Thanks for the quick turnaround.	30.7914361318258
514097	This seems fine to me.	33.8678640153945
514097	You have 15 active players.	30.3086997193639
514098	He pleaded guilty in February under an agreement with the government.	41.0083700658709
514098	He was playing only his third event on the European Tour.	40.6731283819944
514098	I am at the lake.	57.5620767494357
514098	I am out of town until Friday.	58.603288295621
514098	I know several who work there.	42.6136363636364
514098	It's all about making the whole story public.	58.3405358686258
514098	Our advantages have been brought into fuller play.	41.60022186785
514098	Please give me a call.	71.293545773697
514098	Soldiers would be in their barracks throughout the weekend.	55.3427655749238
514098	The local forecasters are showing rain for Thanksgiving here.	47.93399253487
514098	The team feels confident that Martin will be available.	46.3222908478383
514098	Theresa, I've redrafted and we're still off, even more now.	39.0556045895852
514098	We are proceeding with a great reception so far.	63.4431104747219
514098	Winning here, everybody was more shocked and surprised.	47.1428571428571
514098	Would you please send runner to get this?	53.6239782016349
514101	Antonio Guterres sent a message of condolences to Smith's widow.	16.7323906838929
514101	Can you please review and get back to Tim?	19.6124212000934
514101	France also was prepared to participate in a UN multinational force.	16.4755289937005
514101	Hopefully this can wait until Monday.	17.0618299196864
514101	However, he's still expected to start in the 49ers next game on Oct.	18.1745289322464
514101	I decided that I am going to stay here!	25.2918287937743
514101	I will be out on Friday, but any other day is fine.	23.3427416278892
514101	I would love to help you guys with this imbalance.	23.8502206145407
514101	I would not say I have guaranteed my final place.	17.1608685500817
514101	I'll keep it in miles.	13.6929460580913
514101	It's just very confusing at first.	21.2888077224106
514101	There was no such accord.	28.9184499710816
514101	We are happy to give a pay rise.	9.72422699992403
514101	We can work with it either way.	21.0431044235773
514101	What does Hunter think?	18.5197611219218
514103	An overwhelming majority do agree on the middle policy.	65.158371040724
514103	He did not return to the game, and is listed as day to day.	85.652068715219
514103	He is expected to participate in practice.	72.4346076458752
514103	How are things with you?	86.2017360071835
514103	I didn't hear from Ginger this week.	61.0083321564751
514103	I wonder if RBS is another institution which could move quickly.	77.1084337349398
514103	Looking for some gift hints from you.	94.3877551020408
514103	Nothing but good news everyday.	93.3734939759036
514103	The cause of the fire was under investigation, police said.	84.8107331097269
514103	Theresa, I changed the CIG fuel rate to.	62.2863653627041
514103	Was it a car wreck?	49.6894409937888
514103	We don't want to look bad to Dyn.	56.3455862624094
514103	What will happen to this project?	83.7917900973339
514103	Where are they hitting the books at?	77.7777777777778
514103	You can't bench Martin, no matter how bad the matchup may be.	63.4977578475336
514105	A detailed organizational chart is attached.	65.5574869629997
514105	Also,  please look at Howell for Oct 2001.	55.076681965745
514105	But thank you for the offer.	57.9810181190682
514105	But the pact has not entirely calmed the nation's nerves.	51.2551517422256
514105	I didn't think we had it.	61.2119975515201
514105	I was going to call you but I hate to bother your holiday.	95.3947368421053
514105	I will review them on Monday.	35.7583230579531
514105	I wonder if RBS is another institution which could move quickly.	52.8312110539149
514105	I'm not close enough right now to the discussion.	52.5
514105	It's just very confusing at first.	63.3093525179856
514105	Samantha would need around-the-clock care.	41.4303329223181
514105	The Auction this year is hosted by EGS.	44.6752228862545
514105	This is a golden moment.	77.7957860615883
514105	We've pursued other options and as a result we've made some progress.	51.4729073361509
514105	Where do you want to meet to walk over there?	73.2998506854893
514106	Can you wait until Monday?	38.4250474383302
514106	Geez, I sound pathetic.	33.5562310030395
514106	He started Sunday's game and had two catches for 70 yards.	27.7534093627881
514106	He was recognized in his field as a pioneer.	38.7522935779817
514106	I was planning to attend.	50.251256281407
514106	I would like to attend if so.	41.6317741356622
514106	I'll bug Holloway and let you know what he says.	39.9750156152405
514106	Northern forces had captured a southern mechanised brigade.	25.8601797063336
514106	She has absolutely everything.	36.648681665479
514106	She probably won't come next year either.	27.2169054599768
514106	The cabinet Thursday approved a revised tariff schedule.	32.548677709968
514106	There is no average.	53.5475234270415
514106	There were 75 evacuees on one plane and 73 on the other.	42.0262664165103
514106	Upon returning to the U.	37.3540856031128
514106	We want a little May madness of our own.	29.9158616391399
514109	Expect him to be the Bears featured back for the rest of the year.	48.4267608298127
514109	Give it some time.	78.8321167883212
514109	He cannot be in two places at once.	49.3886938627285
514109	How are things with you?	58.9801351628097
514109	I do not want to repeat.	60.2006688963211
514109	I have no personal transactions with any Enron entity.	53.6844770828058
514109	Lisa now has everything.	58.7395472159902
514109	Michael has his holiday performance.	28.8006583007612
514109	My only constraint is Chad's soccer game at noon.	59.2622455150171
514109	Please make sure Bob Kelley is on the list.	67.4337704040674
514109	The new radio minister was head of the propaganda department.	59.2202664911992
514109	Upon returning to the U.	45.0351837372948
514109	Wang said that his release was a miracle.	51.2765730157034
514109	We obviously have a lot to talk about.	64.1447368421053
514109	What is going on?	47.5857242827152
514112	Has anyone else heard anything?	41.7742841100505
514112	He is expected to play when the Browns return to action next week.	38.5758121864498
514112	I have forwarded to Kelly.	51.3749382512761
514112	Let me know either way.	57.4521232306411
514112	Let me know where you might be.	42.9859024728449
514112	Man I don't want to get sick again.	56.3078160611342
514112	Not just 1 to 2.	38.1406436233611
514112	Penske wouldn't come here without a good idea it would hold up.	54.735013032146
514112	She has a web address.	62.6929470434576
514112	Sports fans here are excited.	48.2729920932168
514112	The phones should be on now.	62.533692722372
514112	This upgrade may take up to 2 hours.	39.0844114719985
514112	We'd suggest playing Brady, who will start against.	35.8292839997658
514112	What do you think about Tracy and Jim?	50.7625514861405
514112	his will be hard.	51.2434061793519
514113	Has your 4th quarter changed?	26.4357338195077
514113	Have I mentioned how much I love Houston traffic?	22.5028702640643
514113	He did not return to the contest, and is listed as day to day.	28.1370546857273
514113	I forgot one person when we spoke on Friday.	28.2519128899353
514113	I hope you are feeling better.	28.7035560516664
514113	I just want to make sure we're both on the same schedule.	23.585393607117
514113	It would be great if I could have the files by the 18th or 19th.	24.1562608121285
514113	It's a shame to have to miss one or the other.	25.2920962199313
514113	Mostly a social call.	28.1407035175879
514113	Normally we just eat and run.	25.0865051903114
514113	Sorry for any inconvenience.	21.914949126011
514113	What do you show as the storage schedule?	17.4691095014913
514113	What is the shower at Patsy's for?	24.0608598219025
514113	Would you mind taking the lead on this?	18.506801645049
514113	You can bring it to work and we could meet for lunch one day.	26.6864343958488
514119	All our demographics indicate that is a family audience.	66.4688427299703
514119	Call me anytime for information.	39.8919592769582
514119	Could you please let me know as soon as possible.	46.7854869509866
514119	I didn't expect them to hand over the sites.	63.5801690425129
514119	I would like to attend if so.	39.4244930327405
514119	I'm on a plane.	39.7790055248619
514119	John is out today, but will be back in the office tomorrow.	37.0254157514904
514119	The Philippines censorship board voted to cut certain scenes.	54.936129365724
514119	The informal costs have to disappear.	51.2051666474455
514119	The single between the two versions is the treatment of foreign banks.	60.0343053173242
514119	The volumes tie, so the pricing must be off somewhere.	44.8772226926334
514119	There is a 90 percent chance he is going to win.	40.7124681933842
514119	We lost 1 player this week who picked Baltimore, sorry.	56.0747663551402
514119	We'll tell you who has the edge.	56.2637362637363
514119	Wednesday is definitely a hot chocolate day.	56.7558851983231
514121	Currently, we are focusing our resources on domestic sites.	79.0354989953114
514121	Has your 4th quarter changed?	63.8883789241784
514121	I have the option of starting Jim Miller or picking up Chris Weinke.	65.7640232108317
514121	I hope this answers your question.	90.7675194660734
514121	I'll probably page you.	88.235294117647
514121	Mom, that sounds fine to me.	85.3658536585366
514121	November 14 works for me.	76.413652572593
514121	Thanks, having a good time.	95.0983269738773
514121	The Columbia mission takes off from the Kennedy space centre.	62.4626674630941
514121	The Mercedes drivers ae likely to break the track records.	71.1510938458393
514121	The reigning Indy-car series champion will be among top contenders.	62.3233789047583
514121	The spokesman said its role would be to supervise the organisation.	80.7391042377988
514121	We can work with it either way.	75.273168757588
514121	We've already eliminated his speech therapy.	68.1114551083591
514121	Will you and KB be around this afternoon?	83.8160136286201
514122	Another group of policemen was due to be deployed.	44.2054077948869
514122	Board meeting running long.	48.1140481140481
514122	Could you see where this stands?	64.4511581067472
514122	ENA is not purchasing Westport's gas at this time.	43.2338953739732
514122	Eastwood dominated proceedings with his humour.	50.3616394320921
514122	He is listed as questionable for this week's game.	54.5553737043099
514122	I agreed terms with Greg.	48.2005141388175
514122	I am out of town until Friday.	42.5079702444208
514122	I know several who work there.	62.7833972793861
514122	It carries a lot more excitement for the driver.	48.6486486486486
514122	Louis defensive backs should be able to match his downfield speed.	53.8116591928251
514122	Please let me know if you have any questions.	60.1135478125348
514122	Reserve Heap on your roster this week.	48.515799553144
514122	The group is making a pilgrimage to the Catholic shrine of Fatima.	45.3504351809437
514122	We are going to send some money to a fund to help the victims.	53.5637149028078
514124	Call me if you have any questions.	131.76826959485
514124	China replaced three ministers on Thursday.	110.634648370497
514124	Did you mean Oxley?	47.5693720008345
514124	How did you make sure it was the right set?	134.901960784314
514124	I hope everything worked out okay with your rent.	57.5736806031529
514124	I thought you left to go get breakfast.	116.360019890602
514124	I'm in a meeting until noon.	101.972685887709
514124	Jason Brookins will start at running back if Allen is inactive.	86.5352112676056
514124	Let me know if you have any problems.	97.0212765957447
514124	Many townspeople who had gathered earlier on the main road.	76.0554302288108
514124	The Auction this year is hosted by EGS.	105.026929982047
514124	The German slowed down enough to beat Frenchman Cedric Pioline 6-3.	59.9831033511687
514124	The two leading candidates signed a Civility Pact on Tuesday.	79.8690671031097
514124	This is good I think.	85.6560163154317
514124	We are sitting in Weil's offices, waiting to negotiate.	46.1958423741863
514126	And if he's not, then he doesn't play.	43.1899981057018
514126	Are you back in town?	19.3637621023513
514126	China replaced three ministers on Thursday.	37.2175454142667
514126	Coal switching to NG and power guys stimulating demand.	36.5367581930912
514126	Don't know how that happened.	50.1513186338089
514126	I guess the next time I'll see you is for Superbowl.	34.5438441098317
514126	I haven't seen it yet.	25.6759385333593
514126	I'm still in FW.	28.8217010454931
514126	Miller might have to wait until Sunday.	34.4802180800118
514126	Normally we just eat and run.	33.4969679468669
514126	Please send me an email.	23.6336779911374
514126	She chipped in from 69 feet for a birdie at 17.	42.7823712356823
514126	Thailand would not be involved.	37.712895377129
514126	The big tight end has no real value as a Fantasy player.	39.2752776154296
514126	Then we lit our candles and just stood there silently, holding them.	37.5638723933158
514139	Bob, I'll pick San Diego as my winner.	45.0389760369551
514139	Have you talked to Somerholder?	54.1405908892446
514139	Here it is again in case you didn't receive it.	51.2455516014235
514139	If so what was it?	64.9233543733093
514139	Martha Stewart will not be dining with us this Thanksgiving.	42.6338228327807
514139	Please send me an email.	81.5217391304348
514139	Talk to you soon.	75.4980775952464
514139	Thanks, having a good time.	64.330844342332
514139	The directors see significant prospects for growth.	39.8187735307255
514139	The reality is there is much less of an advantage than people think.	55.0161812297735
514139	Try it again and let me know.	57.618437900128
