PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435776	1478647958574	1478647958663		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435814	1478647958729	1478647958803		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435817	1478647958883	1478647958952		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435819	1478647959024	1478647959109		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435821	1478647959163	1478647959391		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435823	1478647959622	1478647959707		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435867	1478647959755	1478647959855		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435868	1478647960448	1478647960543	NA	49
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435869	1478647961003	1478647961090	NA	54
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435870	1478647961188	1478647961294	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435871	1478647961405	1478647961485	NA	80
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435908	1478647961508	1478647961593	NA	65
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435911	1478647961715	1478647961805	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435917	1478647961918	1478647962024	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435922	1478647962379	1478647962484		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435928	1478647962485	1478647962547	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435946	1478647962545	1478647962608		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435949	1478647962721	1478647962817	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435950	1478647962938	1478647963028		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435952	1478647963074	1478647963191		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435954	1478647963169	1478647963275	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435956	1478647963375	1478647963470	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436004	1478647963589	1478647963673	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436005	1478647964179	1478647964301	NA	65
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436007	1478647964424	1478647964508	NA	78
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436010	1478647964585	1478647964696	NA	68
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436013	1478647964725	1478647964810	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436051	1478647964862	1478647964973	NA	84
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436052	1478647964925	1478647965015	NA	72
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436053	1478647965047	1478647965147	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436054	1478647965142	1478647965232	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436055	1478647965942	1478647966012		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436080	1478647966076	1478647966166		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436083	1478647966222	1478647966301		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436086	1478647966368	1478647966458		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436088	1478647966506	1478647966588	NA	84
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436092	1478647966734	1478647966808	NA	87
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436115	1478647966797	1478647966882	NA	79
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436117	1478647966978	1478647967074	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436121	1478647967183	1478647967257	NA	80
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436124	1478647967477	1478647967547		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436125	1478647967705	1478647967852	NA	66
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436151	1478647967822	1478647967916	NA	73
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436153	1478647967944	1478647968034	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436155	1478647968431	1478647968526	NA	68
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436158	1478647968521	1478647968627	NA	73
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436160	1478647968622	1478647968712	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436162	1478647968834	1478647968898	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436184	1478647969158	1478647969253	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436186	1478647969643	1478647969753	NA	73
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436188	1478647969711	1478647969795	NA	78
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436190	1478647969883	1478647969973	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436193	1478647970091	1478647970229	NA	72
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436203	1478647970187	1478647970282	NA	73
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436205	1478647970298	1478647970388	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436207	1478647970393	1478647970478	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436213	1478647970628	1478647970718	NA	70
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436218	1478647970697	1478647970797	NA	73
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436266	1478647970750	1478647970856	NA	78
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436269	1478647970953	1478647971047	NA	76
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436270	1478647971274	1478647971348		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436273	1478647971377	1478647971467	NA	65
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436274	1478647971495	1478647971591	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436276	1478647971965	1478647972045		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436298	1478647972100	1478647972211	NA	76
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436301	1478647972296	1478647972391	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436305	1478647972447	1478647972553	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436308	1478647972521	1478647972680	NA	79
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436342	1478647972606	1478647972711	NA	85
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436344	1478647972787	1478647972888	NA	78
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436346	1478647972877	1478647972978	NA	68
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436352	1478647973052	1478647973291	SHIFT	16
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436349	1478647973142	1478647973280	NA	191
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436356	1478647973622	1478647973739		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248436359	1478647973961	1478647974062	NA	190
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436435	1478647977313	1478647977414	NA	67
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436437	1478647977403	1478647977520	NA	79
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436439	1478647977483	1478647977610	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436441	1478647977605	1478647977679	NA	82
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436443	1478647977801	1478647977907	NA	65
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436470	1478647978034	1478647978124	NA	67
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436473	1478647978270	1478647978344		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436478	1478647978415	1478647978494		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436485	1478647978562	1478647978657		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436559	1478647978641	1478647978741	NA	84
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436562	1478647978870	1478647978960	NA	65
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436566	1478647979165	1478647979249	NA	67
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436570	1478647979643	1478647979760	NA	84
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436573	1478647979818	1478647979929	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436577	1478647980215	1478647980296	CAPS_LOCK	20
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436580	1478647980307	1478647980392	NA	76
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436608	1478647980386	1478647980484	CAPS_LOCK	20
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436610	1478647980478	1478647980572	NA	73
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436612	1478647980638	1478647980686	NA	68
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436616	1478647981015	1478647981089		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436619	1478647981266	1478647981351		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436622	1478647981442	1478647981527		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436636	1478647981675	1478647981849	NA	76
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436639	1478647981781	1478647981892	NA	73
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436643	1478647981887	1478647982013	NA	83
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436646	1478647982071	1478647982171	NA	65
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436676	1478647982155	1478647982272	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436677	1478647982492	1478647982603	NA	77
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436679	1478647982639	1478647982735	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436683	1478647982740	1478647982814	NA	76
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436686	1478647982876	1478647982976	NA	76
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436690	1478647983012	1478647983101	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436715	1478647983096	1478647983175	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436716	1478647983249	1478647983355	NA	67
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436717	1478647983451	1478647983536	NA	65
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436718	1478647983558	1478647983654	NA	77
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436719	1478647983718	1478647983802	NA	80
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436720	1478647983877	1478647983984	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436735	1478647984049	1478647984187	NA	79
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436738	1478647984123	1478647984224	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436741	1478647984288	1478647984378	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436744	1478647984368	1478647984463	NA	65
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436746	1478647984496	1478647984581	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436753	1478647984613	1478647984702	NA	89
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436759	1478647984726	1478647984816	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436762	1478647984889	1478647984962	NA	73
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436764	1478647985045	1478647985119	NA	83
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436767	1478647985164	1478647985264	NA	83
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436792	1478647985320	1478647985399	NA	85
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436796	1478647985924	1478647986014	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436800	1478647986009	1478647986099	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436806	1478647986162	1478647986263	NA	82
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436810	1478647986317	1478647986406	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436837	1478647987165	1478647987257	NA	71
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436840	1478647987239	1478647987318	NA	65
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436845	1478647987465	1478647987550	NA	82
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436850	1478647987784	1478647987890	NA	68
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436886	1478647987869	1478647987980	NA	73
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436887	1478647987927	1478647988028	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436890	1478647988007	1478647988120	NA	71
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436893	1478647988113	1478647988213	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436896	1478647988586	1478647988697	NA	80
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436956	1478647988692	1478647988777	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436957	1478647990053	1478647990164		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436958	1478647990228	1478647990323		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436959	1478647990388	1478647990467		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436960	1478647990532	1478647990617		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436961	1478647990682	1478647990766		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436973	1478647990825	1478647990920		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436974	1478647990977	1478647991066		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436975	1478647991126	1478647991214		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436976	1478647991266	1478647991482		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248436977	1478647991528	1478647991618		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437015	1478647991676	1478647991760		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437016	1478647991815	1478647991900		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437017	1478647991952	1478647992042		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437018	1478647992372	1478647992430		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437019	1478647992868	1478647992978	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437054	1478647993057	1478647993167	NA	83
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437057	1478647993147	1478647993242	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437060	1478647993434	1478647993530	NA	82
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437063	1478647993583	1478647993683	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437066	1478647993798	1478647993893	NA	72
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437091	1478647994582	1478647994667		8
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437094	1478647994695	1478647994789	NA	71
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437098	1478647994896	1478647994986	NA	65
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437100	1478647995082	1478647995162	NA	82
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437102	1478647995238	1478647995339	NA	68
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437110	1478647995286	1478647995397	NA	73
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437112	1478647995355	1478647995429	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437119	1478647995440	1478647995545	NA	71
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437122	1478647995519	1478647995604	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437128	1478647995666	1478647995734	NA	80
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437148	1478647995718	1478647995829	NA	69
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437151	1478647995771	1478647995867	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437153	1478647995967	1478647996120	NA	73
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437155	1478647996067	1478647996168	NA	78
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437159	1478647996236	1478647996337	NA	68
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437242	1478647996332	1478647996438	NA	32
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437247	1478647996561	1478647996730	NA	76
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437250	1478647996709	1478647996795	NA	73
485961	5233718	Contact Lisa Mellencamp on any issues regarding pending litigation.	contact lisa mellencamp on any issues regarding penind litigation.	248437254	1478647997143	1478647997244	NA	84
